VariableName,Gas:Facility,Electricity:Facility
KeyValue,,
2774,55418769.447900236,4146829893.3939247
2775,79520526.76284638,4374178999.389545
2776,39490105.486802645,3965840460.5093074
2777,40705552.43572611,3209338984.514927
2778,53416479.67028002,3179175697.602027
2779,129173800.03621328,2695542793.749309
2780,210654194.55450502,2540402214.501717
2781,7885250.326520836,1257684761.8228273
2782,15697945.076785002,1079971628.0402613
2783,7884721.017349119,1035971712.5023849
2784,7884504.97071076,1035971701.198937
2785,7884313.3020781195,1035971701.6976359
2786,7884127.5673749605,1035971704.0761391
2787,7885155.364519645,1079971619.699797
2788,15717471.63495724,1226932832.2931259
2789,835131439.0391823,1362906702.825767
2790,849578970.3663762,1801617600.6789887
2791,402117877.7062791,3797159308.0623255
2792,354022084.7328637,3642738727.381817
2793,326540040.51385504,3466919921.843559
2794,341350402.2192989,3468367015.6208777
2795,455497273.2016017,3287410504.256522
2796,593571971.8534606,3469522732.1770544
2797,720331898.2947248,3470601118.7109494
2798,755270599.1773262,3471203479.6481414
2799,820744454.8515029,3647772117.5284715
2800,943063888.159076,3237151905.3210664
2801,1139764334.8171782,2519696672.665085
2802,1286126386.0608058,2524160467.9472437
2803,1575490914.9872723,2078572775.0249693
2804,1666887445.9393084,1990732982.3802445
2805,7885043.473438774,1257684746.6100917
2806,7884224.411408721,1079971616.1078184
2807,7883639.042957293,1035971708.3164006
2808,15697866.96805154,1035971697.1945244
2809,7884616.134012985,1035971693.9744543
2810,7884413.254041613,1035971692.1018044
2811,7884211.097029762,1079971604.5965967
2812,15716776.760060463,1226932826.0500798
2813,1967702783.9034593,1359008583.9038827
2814,2049200932.4847286,1803422383.9606142
2815,1324717297.1816506,3776022549.452295
2816,965378180.0240068,3643503897.49827
2817,793901242.7973926,3467276088.250888
2818,667686154.9096051,3467108513.496976
2819,713879192.1847948,3287735531.540893
2820,546843616.0094001,3466953476.402355
2821,458244103.4466883,3466860324.43936
2822,405972488.96294016,3466797041.829155
2823,401074840.6391912,3642789690.255372
2824,462587546.8826992,3236581021.214463
2825,723117984.5273048,2519163117.3384256
2826,791112364.3349682,2492775064.9822807
2827,1042758048.8007518,2077831931.0317574
2828,1103906845.4576051,1989947516.886318
2829,7885206.287167768,1257684743.6265917
2830,15697752.263199965,1079971609.5121272
2831,7884572.134004925,1035971694.2804209
2832,7884320.692526957,856545065.4685789
2833,7884093.94113522,856545065.7759309
2834,7885078.341960567,856545067.4655863
2835,7884856.296188536,900544982.4644017
2836,15716643.949393487,957792878.0978454
2837,1737810288.457444,1356228044.4688196
2838,1439294845.4904754,1443690119.71477
2839,1100839414.3493922,2340305137.5423846
2840,970959704.6506003,2208086155.414954
2841,697568449.2266376,2031735895.1556406
2842,604388022.080043,2031612719.7082515
2843,549332964.5905366,2031551738.743875
2844,639600168.7637787,2031653123.2335773
2845,609123617.7315564,1134488811.5123255
2846,504874948.65724844,1134361296.6174586
2847,545427252.6146495,1310404493.9229121
2848,754522703.8933897,1173497035.5545068
2849,7891479.681101803,1068004588.5337515
2850,15711124.2941085,1041519178.4662863
2851,7890735.511307973,1164547965.08779
2852,15723408.705610838,1076551664.0917199
2853,15696298.390379108,988544808.9297178
2854,7885024.941180615,900544983.0984818
2855,7884803.546581912,856545065.7311431
2856,7881538.320681788,856543302.2799155
2857,7881204.760940823,856543301.9071623
2858,7880876.337711527,856543302.5247492
2859,7881536.268321981,900543213.2149367
2860,7891172.77363443,957791101.2038361
2861,7880808.091820227,979999486.6968304
2862,7881487.225135958,1067999311.1804292
2863,7881652.7550031515,1067999311.4214437
2864,7880812.692087888,935999575.330089
2865,7881472.999554181,759999926.4343615
2866,7887688.070985391,760003436.4718071
2867,15703056.254465327,760003447.0575571
2868,15722422.022120565,760008708.7156357
2869,7887242.041100269,760003438.7040185
2870,7881533.957154908,759999926.4378622
2871,7881205.798839269,935999574.7245843
2872,7880878.962179306,1067999311.96102
2873,7881538.670337654,1067999311.1554868
2874,7881722.071225276,1041513887.4898678
2875,7880881.926116596,1164542686.399378
2876,7891508.1311982805,1076548125.5479116
2877,7881141.937214092,988543037.472176
2878,7880815.331277271,900543214.4536442
2879,7881475.356257343,856543302.0070568
2880,7884870.129251812,1035971665.847465
2881,7884602.770915676,1035971668.362969
2882,15696435.117309665,1035971670.5673641
2883,7882998.269459793,1079971582.2072725
2884,7893634.812252065,1226932773.3992624
2885,2094475653.8393493,1356980149.7711334
2886,1344682717.157665,1802466607.0855787
2887,606453205.7495294,3775083519.385304
2888,466480716.8278388,3642875341.052178
2889,356992786.281983,3466741881.1927137
2890,290064677.86094123,3466658007.052079
2891,308013273.8689924,3324186912.5974236
2892,188219198.81906584,3466541965.772976
2893,143187641.05108202,3666994090.662985
2894,129060902.77183235,3807576667.914374
2895,137820081.22452396,4141092286.811351
2896,129761253.75713898,3738270604.096423
2897,260816354.44995573,2977891543.224444
2898,406093756.15239674,2938156528.13134
2899,682948891.8552887,2288513080.4516354
2900,828925682.4749098,1989544309.5680761
2901,7884795.530047921,1257684708.3166919
2902,7884538.026948228,1079971576.8200045
2903,7884282.4404943865,1035971667.5271881
2904,7884003.545093289,1035971661.6556246
2905,15697529.435210725,1035971659.2851089
2906,7884351.698065193,1035971656.20391
2907,7884078.640253086,1079971566.8710563
2908,15715470.963737087,1226932764.8914669
2909,1606017582.8772774,1355893751.4512675
2910,1321079085.8360958,1802324316.3811574
2911,646694721.0526536,3775122842.052625
2912,293864652.9818544,3642679710.921314
2913,233899521.7623165,3466609871.857602
2914,224939081.48145336,3466593192.815396
2915,250560142.96953586,3287192543.0612793
2916,154967844.93929577,3466515114.289571
2917,68747802.29810862,3466420566.609222
2918,67812235.21089888,3466426351.082034
2919,115336431.86749484,3642470471.728129
2920,139646927.22873175,3236210368.1822815
2921,206509040.16313246,2518583852.2096834
2922,283769979.1100063,2492182186.6019073
2923,619258018.1110283,2077295785.4432387
2924,749043078.0946271,1989454695.1659849
2925,7884040.667065122,1257684697.7551687
2926,7884963.201342351,1079971566.885909
2927,7884687.291048004,1035971655.1248956
2928,7884379.153805403,1035971648.4917461
2929,15695854.74266473,1035971652.016749
2930,7884678.530973109,1035971649.7889179
2931,7884386.457091292,1079971557.977618
2932,15716383.821633602,1226932747.0900624
2933,1150704460.129183,1355919296.804699
2934,831866968.6253304,1801638742.7431026
2935,327079434.0750322,3775743760.70031
2936,243855311.83197287,3645046477.1319537
2937,199337853.67981896,3467176386.6483674
2938,179075656.67846024,3466540054.524273
2939,186829973.48952475,3287129042.686898
2940,135368745.43787822,3467888864.1439414
2941,60203595.54492038,3467236248.5922704
2942,55398544.99549669,3466527922.513889
2943,71537385.84164937,3646716746.6817336
2944,40967596.6952558,3242410958.202142
2945,98287424.10583399,2521317751.7401214
2946,133092451.03357469,2492017966.4705887
2947,277806835.5931718,2076917407.9323149
2948,453786590.8077688,2056185314.385198
2949,7884752.583245957,1257684695.8705409
2950,15697014.290366476,1079971561.9364355
2951,7884070.175209178,1035971648.1786046
2952,7883729.211507803,1035971636.311115
2953,7884597.84355457,1035971634.1609744
2954,7884286.998439386,1035971635.4830117
2955,7883977.941212765,1079971550.2085304
2956,15716118.14371338,1196175532.9728773
2957,1134641973.3739872,1357578509.5394068
2958,784375643.3400699,1801557227.578648
2959,262489183.61478293,3774644067.470494
2960,184649744.80135027,3643615546.9162965
2961,134533402.57770583,3466956331.6745977
2962,110679811.09161074,3466471400.501771
2963,137419401.35752845,3661573342.149095
2964,92159545.63826571,3975567037.8425894
2965,47623716.681095004,4031871796.9953365
2966,55397805.58057208,4086871771.464428
2967,71536431.64951897,4323547924.077832
2968,47346534.7887057,3905019003.9230056
2969,31605634.41492214,3180035392.7243943
2970,42466426.12477674,3145522668.5234385
2971,122711756.54960759,2694636473.6819754
2972,188122799.39865056,2539635650.0096154
2973,15697360.982174696,1257684685.0847936
2974,7884192.856138618,1079971549.2574615
2975,7883884.022903405,1035971635.7759995
2976,7884711.047203005,1035971625.2801143
2977,7884374.328005678,1035971625.7337165
2978,7884045.736266902,1035971628.4642309
2979,7883718.845675152,1079971543.9217622
2980,15716011.236323783,1196175508.6447866
2981,471822862.99663943,1359903338.337404
2982,412330223.50512743,1801095114.1396635
2983,160708622.6327299,3811661879.6137805
2984,115195120.24169654,3790047096.472412
2985,78879036.47275804,4044654499.2704177
2986,75513983.77613588,4232231226.205119
2987,99017482.77258638,4137309746.2184935
2988,79806148.3153996,4364701145.87517
2989,55415787.52341674,4388078132.496652
2990,55387152.84383924,4408122408.296843
2991,71526105.97434469,4616129302.253132
2992,39463577.920000374,4289995118.7409115
2993,39390484.97030881,3568135055.217459
2994,23607551.223065723,3541438822.772174
2995,36126010.74183264,3125537049.2191668
2996,61478239.65382553,3000325403.2227674
2997,7883825.202448053,1257684676.0338523
2998,15696636.822844107,1079971542.4413223
2999,7883827.752782746,1035971629.5671309
3000,7884626.470146331,856544998.7640998
3001,7884273.82738417,856544997.0721085
3002,7883927.641611164,856544998.4101785
3003,7883582.844002229,900544912.5971566
3004,15715127.85532662,927035575.870622
3005,161809502.82816452,1877446009.6745424
3006,189094695.5374525,1953373452.0932205
3007,133273751.8810996,2920749727.504612
3008,112640866.96993342,2950796979.6235147
3009,92002331.07282728,2921482773.9536476
3010,87550906.99680017,2940392275.172126
3011,70074903.29077,2942867337.6486793
3012,51167215.27826749,2758552776.613558
3013,35274184.62633948,1448686764.9908736
3014,25921926.39531381,1133825448.9658506
3015,43874205.97158662,1309845219.8686798
3016,94764281.74151926,1172752735.0671408
3017,7890327.793763929,1068004494.316889
3018,15709128.258356692,1041519081.8626273
3019,7890801.587669621,1164547870.0273726
3020,15721639.036384733,1076551545.6086092
3021,7883640.401848889,988544734.6880918
3022,7884476.993027412,900544914.1872816
3023,15695917.857990185,856545004.0713617
3024,71999.99999988762,856543245.8015171
3025,7881216.257080825,856543244.977448
3026,7880763.255400296,856543245.8100797
3027,7881280.996131587,900543158.8090092
3028,15708249.73781793,927033822.1262338
3029,7881312.674243643,979999431.5403949
3030,7881347.401978967,1067999255.8074429
3031,7881227.86955869,1114028556.3227415
3032,71999.99999988762,970988592.843021
3033,7881398.4513362665,759999868.6989567
3034,15702248.632068275,760003363.3526442
3035,7887440.619540944,760003350.8991251
3036,15722074.749352034,760008589.4883331
3037,7887726.173352053,760003357.6607959
3038,7880515.481827194,759999870.7680413
3039,7881032.94412919,935999519.2356948
3040,7880584.223072095,1067999256.692375
3041,7881101.987019602,1067999256.6542512
3042,7880652.868223116,1010756633.260751
3043,7881170.89248196,1164542633.0879946
3044,7890783.562526627,1076548038.6707783
3045,7881160.971544715,988542981.6711254
3046,7880710.625570572,900543158.139938
3047,7881228.675233988,856543246.7341286
3048,7884209.046761427,1035971599.2108127
3049,7883812.659089107,1035971602.3184245
3050,15696815.744686773,1035971599.8025512
3051,7883833.659594233,1079971510.1060727
3052,7893267.583552355,1196175465.735796
3053,1410298536.5485668,1359157807.6663966
3054,1043528664.2800118,1868981685.0750284
3055,355262021.43144554,3774757333.0734267
3056,245810142.0341676,3642620639.144862
3057,199160375.31412023,3466566739.294136
3058,198654988.5051732,3466568795.9075384
3059,219921732.42427498,3287163288.2749147
3060,147177827.64777154,3466504574.257448
3061,84763628.89826025,3466717387.3047347
3062,64221900.288219735,3582468994.630597
3063,77136601.09163354,4129888922.535619
3064,51546999.527131066,3852249361.525194
3065,108148810.18984213,3250952530.135601
3066,187203405.34081146,3331382599.7048097
3067,348242923.1403587,3002965766.3068347
3068,383786873.4237005,2928016999.245972
3069,7884627.920461733,1257684647.2182236
3070,7884241.90920815,1079971507.7058568
3071,7883860.075461734,1035971595.3867235
3072,7883435.363237475,1035971586.1390948
3073,7884190.363361065,1035971585.6673977
3074,7883789.058875784,1035971588.171751
3075,7884557.690870113,1079971503.092586
3076,15714835.410343053,1196175446.0705497
3077,450315706.5946586,2222052481.205814
3078,389996723.4020623,2629708735.4690685
3079,167928246.12532812,4727050271.683177
3080,121191000.46562636,4732979516.350598
3081,89693469.2878812,4688815188.725655
3082,85312517.40462795,4721601559.731102
3083,94048915.43928236,4531843947.410269
3084,88907193.49126671,4603024538.852768
3085,47495012.69662282,4409125280.450178
3086,55380895.84509184,4178620521.2430696
3087,71511562.26692048,4277043487.559094
3088,39462533.655033946,3793292887.4967117
3089,40959216.41777238,2994799742.705023
3090,54369315.47458603,2738763993.3528323
3091,134748688.04072356,2076770063.497106
3092,223195278.72943076,1988856192.3879967
3093,7884337.501960498,1257684629.9794905
3094,7883935.168843746,1079971497.9540188
3095,7883535.664683392,1035971587.9726081
3096,7884267.126784965,1035971579.219532
3097,15695247.006899204,1035971581.6183383
3098,7884157.053058222,1035971579.5109034
3099,7883738.514764401,1079971489.5773113
3100,7893066.343664756,1196175432.7415383
3101,827668940.9060801,1361742706.6426816
3102,760593727.8201844,1801505299.7036653
3103,287250498.58397824,3774664667.6914654
3104,185418611.57945007,3642545007.894568
3105,100558553.05770224,3466538940.6560087
3106,106914536.54886566,3468236175.7991567
3107,128676876.19176018,3287062043.4784775
3108,97038742.12515047,3470701774.086093
3109,61794096.73326681,3676249520.0747843
3110,53679496.24581181,3879134686.538609
3111,77812588.56128035,3650221542.5562882
3112,101712645.68707173,3236468160.566389
3113,263017066.5839619,2518627832.483274
3114,314965873.9541847,2461447600.6280184
3115,442263864.5484553,2077101514.5828364
3116,507201416.0436405,1989183307.8799706
3117,7884076.687159934,1257684619.2643297
3118,7883657.520003851,1079971487.933414
3119,7884403.414641278,1035971577.0315924
3120,7883947.305528984,1035971567.9564481
3121,7883496.946034462,1035971570.944004
3122,15695995.945543347,1035971569.5697993
3123,7883343.143083937,1079971482.2532113
3124,7892618.008458114,1196175411.4242263
3125,781192055.3428705,1360324969.5473018
3126,593352848.9852753,1801328945.9349294
3127,241276187.26984417,3775372975.9493437
3128,181591475.54942665,3642711730.422853
3129,148268571.7758189,3466594582.372528
3130,134433579.24074966,3467601234.056962
3131,145979302.35967463,3287081915.102301
3132,94795129.19038466,3470101519.692398
3133,56627208.97047975,3471999213.8209066
3134,55376257.6248823,3473571882.7201056
3135,71505586.93743142,3650877187.6655555
3136,40643920.03734543,3237365786.9656105
3137,86020916.0182972,2518454373.609209
3138,154314152.02353317,2461282027.013049
3139,352233959.6281456,2076994182.4163744
3140,464012589.62448525,1989128899.7037115
